1 , 2 , 0.17 , 0.00 , 0.99 , 0.00 , 0.05 , -0.16 , 0.29 , 0.94 , 130.00 , 21.00 , 0.00 , 523.51 , -0.20 , 8.32 , 120.77 , 48.61 , -1.94 , 5.47 , 0 , -9.23 , 27.61
1 , 2 , 1.00 , 0.00 , 0.10 , 0.00 , -0.33 , 0.94 , -0.03 , -0.09 , -80.00 , 21.00 , 0.00 , 523.51 , 0.13 , 8.37 , -74.26 , 50.65 , 1.20 , 5.92 , 0 , 5.74 , 29.65
1 , 2 , 0.92 , 0.00 , 0.39 , 0.00 , -0.81 , -0.44 , -0.34 , 0.19 , -20.00 , 21.00 , 0.00 , 523.51 , 0.17 , 8.38 , -5.79 , 37.61 , 3.08 , 2.99 , 0 , 14.21 , 16.61
1 , 2 , 0.83 , 0.00 , 0.56 , 0.00 , 0.22 , -0.79 , 0.15 , 0.55 , 210.00 , 21.00 , 0.00 , 523.51 , 0.06 , 8.39 , 219.27 , 28.57 , 2.07 , 0.80 , 0 , 9.27 , 7.56
1 , 2 , 0.98 , 0.00 , 0.20 , 0.00 , 0.59 , 0.78 , 0.12 , -0.16 , -60.00 , 21.00 , 0.00 , 523.51 , 0.21 , 8.33 , -49.53 , 47.50 , 2.21 , 5.23 , 0 , 10.47 , 26.50
1 , 2 , 0.62 , 0.00 , 0.78 , 0.00 , -0.62 , -0.04 , -0.78 , 0.05 , 30.00 , 21.00 , 0.00 , 523.51 , -0.03 , 8.53 , 24.02 , 26.68 , -1.34 , 0.31 , 0 , -5.98 , 5.68
1 , 2 , 0.45 , 0.00 , 0.89 , 0.00 , -0.16 , -0.43 , -0.31 , 0.83 , 70.00 , 21.00 , 0.00 , 523.51 , -0.11 , 8.39 , 56.71 , 33.98 , -2.92 , 2.10 , 0 , -13.29 , 12.98
1 , 2 , 0.54 , 0.00 , 0.84 , 0.00 , 0.47 , 0.28 , 0.72 , -0.43 , 50.00 , 21.00 , 0.00 , 523.51 , -0.07 , 8.39 , 39.56 , 29.59 , -2.32 , 1.05 , 0 , -10.44 , 8.59
1 , 2 , 0.70 , 0.00 , 0.72 , 0.00 , 0.64 , -0.29 , 0.65 , 0.29 , 15.00 , 21.00 , 0.00 , 555.64 , -0.01 , 8.92 , 14.16 , 25.92 , -0.19 , 0.01 , 0 , -0.84 , 4.92
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 170.00 , 21.00 , 0.00 , 555.64 , 0.00 , 8.92 , 170.01 , 26.17 , 0.00 , 0.00 , 0 , 0.01 , 5.17
1 , 2 , 0.96 , 0.00 , 0.30 , 0.00 , 0.95 , 0.06 , 0.29 , -0.02 , -40.00 , 21.00 , 0.00 , 555.64 , 0.21 , 8.90 , -25.78 , 44.30 , 3.05 , 4.45 , 0 , 14.22 , 23.30
1 , 2 , 0.17 , 0.00 , 0.99 , 0.00 , -0.08 , -0.15 , -0.49 , 0.85 , 130.00 , 21.00 , 0.00 , 555.64 , -0.20 , 8.85 , 120.23 , 50.35 , -2.06 , 5.81 , 0 , -9.77 , 29.35
1 , 2 , 0.83 , 0.00 , 0.56 , 0.00 , 0.44 , -0.70 , 0.30 , 0.48 , 210.00 , 21.00 , 0.00 , 555.64 , 0.06 , 8.92 , 219.82 , 29.28 , 2.19 , 0.85 , 0 , 9.82 , 8.28
1 , 2 , 0.45 , 0.00 , 0.89 , 0.00 , 0.08 , -0.45 , 0.16 , 0.88 , 70.00 , 21.00 , 0.00 , 483.90 , -0.11 , 7.73 , 57.58 , 32.87 , -2.70 , 1.94 , 0 , -12.42 , 11.87
1 , 2 , 0.27 , 0.00 , 0.96 , 0.00 , 0.15 , 0.22 , 0.55 , -0.79 , 110.00 , 21.00 , 0.00 , 483.90 , -0.21 , 7.70 , 98.09 , 42.60 , -2.51 , 4.18 , 0 , -11.91 , 21.60
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 190.00 , 21.00 , 0.00 , 555.64 , 0.00 , 8.92 , 190.01 , 26.17 , 0.00 , 0.00 , 0 , 0.01 , 5.17
1 , 2 , 0.92 , 0.00 , 0.39 , 0.00 , -0.43 , -0.81 , -0.18 , 0.34 , -20.00 , 21.00 , 0.00 , 555.64 , 0.17 , 8.92 , -4.95 , 38.78 , 3.27 , 3.17 , 0 , 15.05 , 17.78
1 , 2 , 0.76 , 0.00 , 0.64 , 0.00 , -0.58 , 0.49 , -0.49 , -0.42 , 230.00 , 21.00 , 0.00 , 555.64 , 0.03 , 8.92 , 234.79 , 26.62 , 1.08 , 0.18 , 0 , 4.79 , 5.62
1 , 2 , 0.62 , 0.00 , 0.78 , 0.00 , -0.60 , -0.16 , -0.76 , 0.20 , 30.00 , 21.00 , 0.00 , 483.90 , -0.04 , 7.73 , 24.41 , 25.98 , -1.24 , 0.28 , 0 , -5.60 , 4.98
1 , 2 , 0.98 , 0.00 , 0.20 , 0.00 , -0.14 , 0.97 , -0.03 , -0.20 , -60.00 , 21.00 , 0.00 , 555.64 , 0.21 , 8.87 , -48.92 , 49.17 , 2.34 , 5.55 , 0 , 11.08 , 28.17
1 , 2 , 0.07 , 0.00 , 1.00 , 0.00 , 0.04 , -0.06 , 0.54 , 0.84 , 150.00 , 21.00 , 0.00 , 483.90 , -0.11 , 7.71 , 146.17 , 48.90 , -0.80 , 5.58 , 0 , -3.83 , 27.90
1 , 2 , 0.36 , 0.00 , 0.93 , 0.00 , 0.08 , 0.35 , 0.20 , -0.91 , 90.00 , 21.00 , 0.00 , 555.64 , -0.19 , 8.92 , 74.90 , 40.47 , -3.26 , 3.56 , 0 , -15.10 , 19.47
1 , 2 , 0.88 , 0.00 , 0.48 , 0.00 , -0.09 , 0.87 , -0.05 , -0.48 , -0.00 , 21.00 , 0.00 , 555.64 , 0.10 , 8.92 , 13.37 , 33.48 , 2.96 , 1.89 , 0 , 13.37 , 12.48
1 , 2 , 0.54 , 0.00 , 0.84 , 0.00 , 0.33 , 0.43 , 0.52 , -0.66 , 50.00 , 21.00 , 0.00 , 483.90 , -0.07 , 7.73 , 40.24 , 28.73 , -2.15 , 0.97 , 0 , -9.76 , 7.73
1 , 2 , 1.00 , 0.00 , 0.10 , 0.00 , -0.92 , 0.37 , -0.09 , -0.04 , -80.00 , 21.00 , 0.00 , 555.64 , 0.13 , 8.90 , -73.92 , 52.50 , 1.27 , 6.28 , 0 , 6.08 , 31.50
1 , 2 , 1.00 , 0.00 , -0.00 , 0.00 , 0.35 , 0.93 , 0.00 , -0.00 , -100.00 , 21.00 , 0.00 , 483.90 , 0.00 , 7.71 , -99.88 , 49.54 , 0.03 , 5.69 , 0 , 0.13 , 28.54
1 , 2 , 0.36 , 0.00 , 0.93 , 0.00 , -0.36 , 0.07 , -0.91 , -0.18 , 90.00 , 21.00 , 0.00 , 474.03 , -0.11 , 7.71 , 77.04 , 37.32 , -2.78 , 3.03 , 0 , -12.96 , 16.32
1 , 2 , 0.62 , 0.00 , 0.78 , 0.00 , -0.59 , -0.20 , -0.74 , 0.25 , 30.00 , 21.00 , 0.00 , 474.03 , -0.03 , 7.71 , 24.53 , 25.80 , -1.22 , 0.28 , 0 , -5.47 , 4.80
1 , 2 , 0.27 , 0.00 , 0.96 , 0.00 , 0.09 , 0.25 , 0.31 , -0.91 , 110.00 , 21.00 , 0.00 , 474.03 , -0.11 , 7.71 , 98.37 , 42.06 , -2.46 , 4.10 , 0 , -11.63 , 21.06
1 , 2 , 0.07 , 0.00 , 1.00 , 0.00 , 0.05 , -0.05 , 0.74 , 0.66 , 150.00 , 21.00 , 0.00 , 474.03 , -0.08 , 7.63 , 146.25 , 48.32 , -0.78 , 5.47 , 0 , -3.75 , 27.32
1 , 2 , 1.00 , 0.00 , -0.00 , 0.00 , 0.66 , 0.75 , 0.00 , -0.00 , -100.00 , 21.00 , 0.00 , 474.03 , 0.00 , 7.64 , -99.88 , 48.79 , 0.03 , 5.58 , 0 , 0.12 , 27.79
1 , 2 , 1.00 , 0.00 , 0.10 , 0.00 , 0.83 , 0.54 , 0.08 , -0.05 , -80.00 , 21.00 , 0.00 , 474.03 , 0.10 , 7.63 , -74.78 , 47.81 , 1.09 , 5.36 , 0 , 5.22 , 26.81
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 190.00 , 21.00 , 0.00 , 474.03 , 0.00 , 7.71 , 190.01 , 24.76 , 0.00 , 0.00 , 0 , 0.01 , 3.76
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 170.00 , 21.00 , 0.00 , 474.03 , 0.00 , 7.71 , 170.01 , 24.76 , 0.00 , 0.00 , 0 , 0.01 , 3.76
1 , 2 , 0.70 , 0.00 , 0.72 , 0.00 , 0.65 , -0.25 , 0.67 , 0.26 , 15.00 , 21.00 , 0.00 , 474.03 , -0.00 , 7.71 , 14.27 , 24.59 , -0.16 , 0.00 , 0 , -0.73 , 3.59
1 , 2 , 0.88 , 0.00 , 0.48 , 0.00 , 0.73 , 0.49 , 0.40 , -0.27 , -0.00 , 21.00 , 0.00 , 474.03 , 0.08 , 7.71 , 11.57 , 31.26 , 2.53 , 1.61 , 0 , 11.57 , 10.26
1 , 2 , 0.96 , 0.00 , 0.30 , 0.00 , -0.12 , -0.95 , -0.04 , 0.29 , -40.00 , 21.00 , 0.00 , 474.03 , 0.11 , 7.71 , -27.76 , 40.71 , 2.60 , 3.80 , 0 , 12.24 , 19.71
1 , 2 , 0.54 , 0.00 , 0.84 , 0.00 , 0.28 , 0.46 , 0.43 , -0.72 , 50.00 , 21.00 , 0.00 , 474.03 , -0.06 , 7.71 , 40.46 , 28.50 , -2.10 , 0.95 , 0 , -9.54 , 7.50
1 , 2 , 0.83 , 0.00 , 0.56 , 0.00 , -0.13 , -0.81 , -0.09 , 0.56 , 210.00 , 21.00 , 0.00 , 474.03 , 0.05 , 7.71 , 218.47 , 27.55 , 1.87 , 0.72 , 0 , 8.47 , 6.54
1 , 2 , 0.17 , 0.00 , 0.99 , 0.00 , 0.17 , -0.00 , 0.99 , 0.02 , 130.00 , 21.00 , 0.00 , 474.03 , -0.11 , 7.71 , 121.61 , 45.95 , -1.76 , 4.95 , 0 , -8.39 , 24.95
1 , 2 , 0.76 , 0.00 , 0.64 , 0.00 , -0.40 , 0.65 , -0.33 , -0.55 , 230.00 , 21.00 , 0.00 , 474.03 , 0.03 , 7.71 , 234.16 , 25.21 , 0.92 , 0.16 , 0 , 4.16 , 4.21
1 , 2 , 0.98 , 0.00 , 0.20 , 0.00 , 0.94 , -0.29 , 0.19 , 0.06 , -60.00 , 21.00 , 0.00 , 474.03 , 0.12 , 7.71 , -50.48 , 44.94 , 2.00 , 4.73 , 0 , 9.52 , 23.94
1 , 2 , 0.45 , 0.00 , 0.89 , 0.00 , 0.16 , -0.43 , 0.31 , 0.83 , 70.00 , 21.00 , 0.00 , 474.03 , -0.09 , 7.71 , 57.87 , 32.54 , -2.65 , 1.91 , 0 , -12.13 , 11.54
1 , 2 , 0.92 , 0.00 , 0.39 , 0.00 , -0.84 , 0.37 , -0.36 , -0.16 , -20.00 , 21.00 , 0.00 , 474.03 , 0.10 , 7.71 , -7.10 , 35.83 , 2.79 , 2.70 , 0 , 12.90 , 14.83
1 , 2 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , -0.10 , 0.00 , 0.00 , -100.00 , 21.00 , 0.00 , 439.55 , 0.00 , 6.97 , -99.89 , 46.75 , 0.02 , 5.17 , 0 , 0.11 , 25.75
1 , 2 , 0.07 , 0.00 , 1.00 , 0.00 , 0.07 , 0.02 , 0.97 , -0.21 , 150.00 , 21.00 , 0.00 , 439.55 , -0.11 , 6.97 , 146.51 , 46.31 , -0.72 , 5.07 , 0 , -3.49 , 25.31
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 190.00 , 21.00 , 0.00 , 439.55 , 0.00 , 6.99 , 190.01 , 24.23 , 0.00 , 0.00 , 0 , 0.01 , 3.23
1 , 2 , 1.00 , 0.00 , 0.10 , 0.00 , 0.93 , -0.34 , 0.09 , 0.03 , -80.00 , 21.00 , 0.00 , 439.55 , 0.13 , 6.97 , -75.15 , 45.84 , 1.01 , 4.97 , 0 , 4.85 , 24.84
1 , 2 , 0.96 , 0.00 , 0.30 , 0.00 , -0.68 , -0.68 , -0.20 , 0.20 , -40.00 , 21.00 , 0.00 , 439.55 , 0.12 , 7.00 , -29.08 , 39.84 , 2.33 , 3.65 , 0 , 10.92 , 18.84
1 , 2 , 0.92 , 0.00 , 0.39 , 0.00 , -0.50 , 0.77 , -0.21 , -0.33 , -20.00 , 21.00 , 0.00 , 439.55 , 0.17 , 6.98 , -7.94 , 34.69 , 2.58 , 2.51 , 0 , 12.07 , 13.69
1 , 2 , 0.83 , 0.00 , 0.56 , 0.00 , -0.37 , -0.74 , -0.25 , 0.51 , 210.00 , 21.00 , 0.00 , 439.55 , 0.06 , 6.99 , 217.91 , 26.87 , 1.74 , 0.67 , 0 , 7.91 , 5.87
1 , 2 , 0.70 , 0.00 , 0.72 , 0.00 , 0.66 , -0.23 , 0.68 , 0.24 , 15.00 , 21.00 , 0.00 , 439.55 , -0.01 , 6.99 , 14.32 , 24.09 , -0.15 , 0.00 , 0 , -0.68 , 3.09
1 , 2 , 0.27 , 0.00 , 0.96 , 0.00 , -0.12 , 0.24 , -0.43 , -0.86 , 110.00 , 21.00 , 0.00 , 439.55 , -0.21 , 6.96 , 99.18 , 40.47 , -2.28 , 3.80 , 0 , -10.82 , 19.47
1 , 2 , 0.88 , 0.00 , 0.48 , 0.00 , 0.87 , 0.12 , 0.48 , -0.06 , -0.00 , 21.00 , 0.00 , 439.55 , 0.08 , 7.13 , 10.79 , 30.37 , 2.35 , 1.50 , 0 , 10.79 , 9.36
1 , 2 , 0.54 , 0.00 , 0.84 , 0.00 , 0.10 , 0.53 , 0.16 , -0.83 , 50.00 , 21.00 , 0.00 , 439.55 , -0.07 , 6.99 , 41.10 , 27.77 , -1.95 , 0.89 , 0 , -8.90 , 6.77
1 , 2 , 0.36 , 0.00 , 0.93 , 0.00 , -0.32 , -0.16 , -0.83 , 0.42 , 90.00 , 21.00 , 0.00 , 439.55 , -0.19 , 6.98 , 77.93 , 36.04 , -2.58 , 2.81 , 0 , -12.07 , 15.04
1 , 2 , 0.17 , 0.00 , 0.99 , 0.00 , 0.11 , 0.13 , 0.64 , -0.75 , 130.00 , 21.00 , 0.00 , 439.55 , -0.20 , 6.92 , 122.20 , 44.10 , -1.63 , 4.59 , 0 , -7.80 , 23.10
1 , 2 , 0.76 , 0.00 , 0.64 , 0.00 , -0.30 , 0.70 , -0.25 , -0.59 , 230.00 , 21.00 , 0.00 , 439.55 , 0.03 , 6.99 , 233.88 , 24.68 , 0.86 , 0.15 , 0 , 3.88 , 3.68
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 170.00 , 21.00 , 0.00 , 439.55 , 0.00 , 6.99 , 170.01 , 24.23 , 0.00 , 0.00 , 0 , 0.01 , 3.23
1 , 2 , 0.62 , 0.00 , 0.78 , 0.00 , -0.54 , -0.30 , -0.68 , 0.38 , 30.00 , 21.00 , 0.00 , 439.55 , -0.04 , 6.99 , 24.89 , 25.23 , -1.13 , 0.26 , 0 , -5.11 , 4.23
1 , 2 , 0.45 , 0.00 , 0.89 , 0.00 , 0.35 , -0.30 , 0.68 , 0.58 , 70.00 , 21.00 , 0.00 , 439.55 , -0.11 , 6.99 , 58.69 , 31.57 , -2.45 , 1.77 , 0 , -11.31 , 10.57
1 , 2 , 0.98 , 0.00 , 0.20 , 0.00 , 0.39 , -0.90 , 0.08 , 0.18 , -60.00 , 21.00 , 0.00 , 439.55 , 0.21 , 6.94 , -51.15 , 43.16 , 1.85 , 4.39 , 0 , 8.85 , 22.16
1 , 2 , 0.36 , 0.00 , 0.93 , 0.00 , -0.33 , -0.14 , -0.86 , 0.36 , 90.00 , 21.00 , 0.00 , 443.03 , -0.19 , 7.04 , 77.84 , 36.17 , -2.60 , 2.84 , 0 , -12.16 , 15.17
1 , 2 , 0.45 , 0.00 , 0.89 , 0.00 , 0.33 , -0.31 , 0.65 , 0.61 , 70.00 , 21.00 , 0.00 , 443.03 , -0.11 , 7.05 , 58.61 , 31.67 , -2.47 , 1.78 , 0 , -11.39 , 10.66
1 , 2 , 0.54 , 0.00 , 0.84 , 0.00 , 0.12 , 0.53 , 0.19 , -0.82 , 50.00 , 21.00 , 0.00 , 443.03 , -0.07 , 7.05 , 41.04 , 27.84 , -1.96 , 0.89 , 0 , -8.96 , 6.84
1 , 2 , 0.62 , 0.00 , 0.78 , 0.00 , -0.55 , -0.29 , -0.69 , 0.37 , 30.00 , 21.00 , 0.00 , 443.03 , -0.04 , 7.05 , 24.86 , 25.28 , -1.14 , 0.26 , 0 , -5.14 , 4.28
1 , 2 , 0.96 , 0.00 , 0.30 , 0.00 , -0.69 , -0.66 , -0.21 , 0.20 , -40.00 , 21.00 , 0.00 , 443.03 , 0.21 , 7.02 , -28.53 , 39.37 , 2.43 , 3.55 , 0 , 11.47 , 18.36
1 , 2 , 0.92 , 0.00 , 0.39 , 0.00 , -0.55 , 0.74 , -0.23 , -0.31 , -20.00 , 21.00 , 0.00 , 443.03 , 0.17 , 7.04 , -7.85 , 34.81 , 2.60 , 2.53 , 0 , 12.15 , 13.81
1 , 2 , 0.07 , 0.00 , 1.00 , 0.00 , 0.07 , 0.01 , 0.99 , -0.12 , 150.00 , 21.00 , 0.00 , 443.03 , -0.11 , 7.03 , 146.49 , 46.51 , -0.73 , 5.11 , 0 , -3.52 , 25.51
1 , 2 , 0.76 , 0.00 , 0.64 , 0.00 , -0.31 , 0.70 , -0.26 , -0.59 , 230.00 , 21.00 , 0.00 , 443.03 , 0.03 , 7.05 , 233.91 , 24.73 , 0.86 , 0.15 , 0 , 3.91 , 3.73
1 , 2 , 1.00 , 0.00 , -0.00 , 0.00 , 1.00 , 0.02 , 0.00 , 0.00 , -100.00 , 21.00 , 0.00 , 443.03 , 0.00 , 7.03 , -99.89 , 47.00 , 0.02 , 5.21 , 0 , 0.11 , 26.00
1 , 2 , 0.70 , 0.00 , 0.72 , 0.00 , 0.66 , -0.24 , 0.67 , 0.24 , 15.00 , 21.00 , 0.00 , 443.03 , -0.01 , 7.05 , 14.31 , 24.14 , -0.15 , 0.00 , 0 , -0.69 , 3.14
1 , 2 , 0.88 , 0.00 , 0.48 , 0.00 , 0.86 , 0.17 , 0.47 , -0.09 , -0.00 , 21.00 , 0.00 , 443.03 , 0.10 , 7.05 , 10.89 , 30.47 , 2.36 , 1.51 , 0 , 10.89 , 9.47
1 , 2 , 0.27 , 0.00 , 0.96 , 0.00 , -0.10 , 0.25 , -0.36 , -0.90 , 110.00 , 21.00 , 0.00 , 443.03 , -0.21 , 7.02 , 99.10 , 40.63 , -2.30 , 3.83 , 0 , -10.90 , 19.63
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 170.00 , 21.00 , 0.00 , 443.03 , 0.00 , 7.05 , 170.01 , 24.29 , 0.00 , 0.00 , 0 , 0.01 , 3.28
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 190.00 , 21.00 , 0.00 , 443.03 , 0.00 , 7.05 , 190.01 , 24.29 , 0.00 , 0.00 , 0 , 0.01 , 3.28
1 , 2 , 1.00 , 0.00 , 0.10 , 0.00 , 0.96 , -0.25 , 0.10 , 0.03 , -80.00 , 21.00 , 0.00 , 443.03 , 0.13 , 7.03 , -75.12 , 46.04 , 1.02 , 5.01 , 0 , 4.89 , 25.04
1 , 2 , 0.98 , 0.00 , 0.20 , 0.00 , 0.47 , -0.86 , 0.09 , 0.17 , -60.00 , 21.00 , 0.00 , 443.03 , 0.21 , 6.99 , -51.08 , 43.34 , 1.87 , 4.42 , 0 , 8.92 , 22.34
1 , 2 , 0.17 , 0.00 , 0.99 , 0.00 , 0.12 , 0.12 , 0.70 , -0.69 , 130.00 , 21.00 , 0.00 , 443.03 , -0.20 , 6.98 , 122.14 , 44.29 , -1.64 , 4.63 , 0 , -7.86 , 23.29
1 , 2 , 0.83 , 0.00 , 0.56 , 0.00 , -0.35 , -0.75 , -0.24 , 0.51 , 210.00 , 21.00 , 0.00 , 443.03 , 0.06 , 7.05 , 217.96 , 26.94 , 1.75 , 0.67 , 0 , 7.96 , 5.94
1 , 2 , 0.54 , 0.00 , 0.84 , 0.00 , 0.40 , 0.36 , 0.62 , -0.57 , 50.00 , 21.00 , 0.00 , 504.12 , -0.07 , 8.07 , 39.94 , 29.15 , -2.23 , 1.02 , 0 , -10.06 , 8.15
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 170.00 , 21.00 , 0.00 , 504.12 , 0.00 , 8.21 , 170.01 , 25.26 , 0.00 , 0.00 , 0 , 0.01 , 4.26
1 , 2 , 0.62 , 0.00 , 0.78 , 0.00 , -0.61 , -0.10 , -0.77 , 0.13 , 30.00 , 21.00 , 0.00 , 504.12 , -0.03 , 8.21 , 24.22 , 26.33 , -1.29 , 0.30 , 0 , -5.78 , 5.33
1 , 2 , 0.96 , 0.00 , 0.30 , 0.00 , 0.46 , -0.84 , 0.14 , 0.26 , -40.00 , 21.00 , 0.00 , 504.12 , 0.11 , 8.21 , -27.06 , 41.99 , 2.76 , 4.04 , 0 , 12.94 , 20.99
1 , 2 , 0.83 , 0.00 , 0.56 , 0.00 , 0.07 , -0.82 , 0.05 , 0.56 , 210.00 , 21.00 , 0.00 , 504.12 , 0.06 , 8.07 , 218.94 , 28.15 , 1.99 , 0.77 , 0 , 8.94 , 7.15
1 , 2 , 0.88 , 0.00 , 0.48 , 0.00 , 0.48 , 0.74 , 0.26 , -0.40 , -0.00 , 21.00 , 0.00 , 504.12 , 0.08 , 8.21 , 12.24 , 32.07 , 2.69 , 1.71 , 0 , 12.24 , 11.07
1 , 2 , 0.76 , 0.00 , 0.64 , 0.00 , -0.47 , 0.60 , -0.40 , -0.51 , 230.00 , 21.00 , 0.00 , 504.12 , 0.03 , 8.07 , 234.38 , 25.71 , 0.98 , 0.17 , 0 , 4.38 , 4.71
1 , 2 , 0.45 , 0.00 , 0.89 , 0.00 , -0.03 , -0.45 , -0.06 , 0.89 , 70.00 , 21.00 , 0.00 , 504.12 , -0.09 , 8.21 , 57.19 , 33.39 , -2.82 , 2.03 , 0 , -12.81 , 12.39
1 , 2 , 0.27 , 0.00 , 0.96 , 0.00 , 0.23 , 0.14 , 0.82 , -0.51 , 110.00 , 21.00 , 0.00 , 504.12 , -0.11 , 8.21 , 97.67 , 43.45 , -2.62 , 4.36 , 0 , -12.33 , 22.45
1 , 2 , 1.00 , 0.00 , 0.10 , 0.00 , 0.21 , 0.97 , 0.02 , -0.10 , -80.00 , 21.00 , 0.00 , 504.12 , 0.10 , 8.13 , -74.47 , 49.48 , 1.16 , 5.70 , 0 , 5.53 , 28.48
1 , 2 , -0.00 , 0.71 , -0.00 , 0.71 , 0.00 , 0.71 , -0.00 , 0.71 , 190.00 , 21.00 , 0.00 , 504.12 , 0.00 , 8.06 , 190.01 , 25.26 , 0.00 , 0.00 , 0 , 0.01 , 4.26
1 , 2 , 0.36 , 0.00 , 0.93 , 0.00 , -0.27 , 0.25 , -0.69 , -0.63 , 90.00 , 21.00 , 0.00 , 504.12 , -0.11 , 8.21 , 76.30 , 38.41 , -2.95 , 3.23 , 0 , -13.70 , 17.41
1 , 2 , 1.00 , 0.00 , -0.00 , 0.00 , -0.11 , 0.99 , -0.00 , -0.00 , -100.00 , 21.00 , 0.00 , 504.12 , 0.00 , 8.05 , -99.87 , 50.57 , 0.03 , 5.93 , 0 , 0.13 , 29.57
1 , 2 , 0.92 , 0.00 , 0.39 , 0.00 , -0.91 , -0.13 , -0.39 , 0.05 , -20.00 , 21.00 , 0.00 , 504.12 , 0.10 , 8.21 , -6.31 , 36.90 , 2.96 , 2.88 , 0 , 13.69 , 15.90
1 , 2 , 0.07 , 0.00 , 1.00 , 0.00 , 0.00 , -0.07 , 0.05 , 1.00 , 150.00 , 21.00 , 0.00 , 504.12 , -0.11 , 8.05 , 146.02 , 50.02 , -0.83 , 5.81 , 0 , -3.98 , 29.02
1 , 2 , 0.17 , 0.00 , 0.99 , 0.00 , 0.12 , -0.12 , 0.70 , 0.70 , 130.00 , 21.00 , 0.00 , 504.12 , -0.11 , 8.21 , 121.10 , 47.57 , -1.87 , 5.27 , 0 , -8.90 , 26.57
1 , 2 , 0.98 , 0.00 , 0.20 , 0.00 , 0.90 , 0.40 , 0.18 , -0.08 , -60.00 , 21.00 , 0.00 , 504.12 , 0.12 , 8.21 , -49.92 , 46.44 , 2.13 , 5.03 , 0 , 10.08 , 25.44
